userId,movieId,rating
715,4255,1
716,5754,1
716,5882,4
717,1444,2
717,5445,1
717,5243,4
718,3092,1
718,921,2
718,2347,1
718,5267,2
718,4950,1
719,4088,2
719,3566,4
720,820,4
720,2665,2
720,2562,2
721,3494,2
721,4260,2
721,495,1
722,4061,3
722,74,3
723,624,2
723,3546,2
724,1854,3
724,3941,1
724,3905,2
725,2463,1
725,4078,2
725,1012,1
726,5617,3
727,3033,4
727,5330,2
727,3015,1
727,3775,4
728,2060,2
730,285,3
730,4469,4
730,3938,4
730,1283,2
731,1040,1
731,1300,4
731,48,4
731,3332,3
732,3630,2
732,952,4
733,4149,1
733,2541,3
734,825,4
734,5921,1
734,3712,1
735,5319,2
735,1689,2
735,2244,4
735,2946,2
735,5583,4
735,5750,4
736,2807,3
736,3605,1
736,4070,1
736,2480,3
736,2553,1
737,5633,3
737,920,3
737,1888,3
737,1979,3
738,1443,4
738,4947,4
738,5884,2
739,1867,4
739,509,2
739,1028,3
739,1330,2
740,855,4
740,3630,4
740,5646,4
741,1042,3
741,2756,4
741,2861,4
741,4279,4
742,5032,4
742,2258,3
743,2594,3
743,4366,4
744,2530,2
744,3272,1
744,3717,4
745,2887,2
745,2741,1
745,3382,1
745,2033,4
745,2115,1
746,3820,2
746,360,4
746,2980,2
746,4938,2
746,471,2
747,1540,2
747,5879,2
748,42,2
749,5635,1
749,4937,3
750,2262,2
750,4524,3
750,585,4
750,1740,2
750,4446,4
750,5668,4
751,5223,2
751,3936,1
753,1329,3
753,79,4
753,3287,1
754,2690,3
754,3357,1
755,4020,1
755,4076,4
756,4247,2
756,2765,1
757,3902,3
757,2643,3
757,909,1
757,1016,2
757,3614,3
758,1117,2
758,1381,1
758,3620,4
759,5410,2
760,2180,4
760,4459,3
760,3566,4
760,417,2
761,61,2
761,5800,3
762,5665,1
762,4284,2
762,2788,1
762,3711,1
763,41,4
763,5751,3
764,2516,3
764,1427,2
764,2748,1
764,2162,3
765,2603,1
765,2097,4
765,3161,4
765,5730,2
765,5306,4
766,956,2
766,1071,2
767,4684,4
767,1465,3
767,4991,2
768,5560,2
768,1469,2
769,4413,1
769,1082,1
769,58,2
769,799,4
769,1549,3
770,5754,4
770,2036,1
770,4373,4
770,5586,2
770,570,4
771,98,1
771,1365,2
772,4898,4
772,1731,3
773,740,3
773,4559,1
773,2357,2
773,2702,3
774,1670,2
775,3643,1
775,5177,2
776,1626,1
776,4331,2
776,1260,1
776,767,2
777,1231,2
777,3040,3
777,1213,1
778,2545,3
778,2205,2
779,696,4
779,124,3
779,1373,3
780,2120,3
780,4673,2
780,1962,4
780,5367,2
781,1125,1
781,3621,2
781,3131,1
782,5906,1
782,3129,2
783,2331,4
783,1616,2
783,1684,4
784,449,4
785,4743,2
785,3420,4
785,1217,1
785,1114,1
786,1563,2
786,987,2
786,3627,3
787,1585,4
787,4091,2
787,3429,3
787,5037,3
788,2102,4
788,3680,4
788,3815,1
788,1552,2
788,979,4
789,4421,2
789,3778,4
791,4292,3
791,1098,4
792,5109,1
792,3300,1
792,3787,2
792,4661,1
792,4968,1
793,5081,4
793,771,2
793,4610,3
794,535,1
794,5792,3
795,994,4
795,3039,2
795,5901,3
796,3855,4
796,5676,3
796,2149,4
796,319,1
796,5344,3
797,3305,3
797,5621,1
797,1749,2
797,2946,2
797,2001,4
798,3686,1
798,426,4
798,1024,3
798,3480,1
799,3310,4
799,1565,2
799,87,1
799,3309,4
800,3359,4
800,2561,2
800,5234,3
800,3783,3
802,1103,3
803,999,2
803,396,1
803,1452,3
804,2818,3
804,2896,2
804,4794,2
805,2741,3
805,5738,4
805,3671,2
806,2906,3
806,3132,1
806,452,4
806,4806,3
807,5289,3
807,5183,2
807,1823,4
807,2440,1
808,3409,4
808,5489,3
808,889,1
809,5818,2
810,4129,1
810,5621,2
810,2458,2
811,5058,4
811,3812,4
811,4645,4
812,1464,2
812,3481,4
813,427,1
813,5597,3
813,2422,3
814,5054,4
814,2461,3
814,43,4
814,695,2
814,2826,2
815,1546,3
815,1069,4
815,3651,3
816,3398,3
816,4233,1
816,3085,4
817,5106,2
817,4449,2
817,2191,2
818,1852,2
818,5244,1
818,4829,1
819,5212,1
819,884,3
819,4256,1
819,1875,2
820,3310,3
820,5730,3
821,1160,1
821,5782,3
822,4395,2
822,836,2
822,4409,4
823,4382,4
823,4294,3
823,745,2
823,2088,3
823,1169,1
824,2474,3
825,1291,2
825,3092,4
826,310,1
826,3928,2
826,3756,2
826,5129,1
827,5926,4
827,4692,2
827,3851,1
828,5894,1
828,1565,3
828,4184,1
829,5180,3
829,4030,2
830,3465,3
830,3729,4
830,996,1
830,4461,3
831,5490,4
831,5347,4
832,457,2
832,1554,3
832,4975,2
832,4606,3
832,1913,3
833,3610,4
834,1035,1
834,3697,2
835,3260,4
836,5195,1
836,5792,2
837,3928,2
837,839,3
837,1643,4
838,1617,1
838,4994,3
838,2670,2
838,4387,3
839,1461,4
839,5029,4
839,3604,3
839,3502,4
840,1230,1
840,4997,4
840,156,4
840,475,4
841,5358,2
841,2506,4
842,997,4
842,5709,1
842,2041,1
843,85,1
843,1715,1
843,3056,3
843,5544,3
844,1452,4
845,3009,3
845,857,4
846,3537,1
846,1264,2
846,5739,2
846,3336,4
847,550,4
847,4803,3
847,2619,2
847,2865,2
848,5155,4
848,5485,1
848,2694,3
849,856,4
849,1442,3
849,4558,2
850,976,4
850,2942,1
851,1971,1
851,2324,3
851,4502,1
852,5480,2
852,3026,2
852,1355,3
853,4957,1
853,5738,4
853,522,2
854,2841,2
854,2954,1
855,5688,1
855,4719,4
855,1312,1
855,3896,4
856,5487,3
856,4087,1
857,1727,2
857,3517,3
858,3477,3
858,3267,2
858,223,1
859,3687,2
859,5709,4
859,1745,1
859,2080,1
860,3873,1
860,2136,3
860,4231,4
861,3128,4
861,4106,2
861,760,3
863,1326,3
863,1295,2
863,980,2
864,4890,1
864,4262,1
864,2906,3
865,3054,3
865,1230,1
865,1718,3
865,2837,1
866,2156,1
866,4673,2
867,1516,4
867,4609,4
868,825,4
868,1280,2
869,290,3
870,1998,4
871,984,1
871,4079,2
871,3668,4
871,126,3
872,3805,2
872,963,1
872,4455,2
872,3409,3
873,1153,1
873,454,2
873,867,4
874,4875,2
874,536,4
874,5593,3
874,1295,2
874,3865,1
875,4995,2
875,4181,4
875,1112,4
875,931,4
876,1962,2
876,4062,1
877,187,2
877,624,3
877,1537,2
878,3870,4
878,5254,4
879,4650,2
879,5311,2
879,3378,1
879,5481,3
880,5281,3
880,213,1
880,501,2
880,1806,2
880,4036,3
881,5061,3
881,1813,4
882,1839,2
882,2904,1
883,1090,2
883,1833,3
883,499,1
884,2980,3
884,3431,4
885,2418,1
885,129,1
886,2600,3
886,3999,4
886,3547,3
887,3554,1
887,4602,2
887,1690,1
888,558,1
889,5518,2
889,2975,1
889,175,2
889,5224,1
890,5548,2
891,2647,1
891,5057,1
891,610,1
891,4266,3
892,4712,3
892,1105,3
892,831,1
893,2460,4
893,5490,2
894,4850,1
895,4936,3
895,3518,1
895,4929,1
896,2791,1
896,740,3
896,5101,1
897,672,1
897,921,4
897,4415,1
898,2965,4
898,3902,4
899,1500,3
899,4892,2
900,2573,4
900,3987,1
901,1675,2
901,2628,4
901,4824,4
901,357,3
902,5321,4
902,4826,4
902,1146,4
903,1203,1
903,2624,2
903,3970,1
903,1516,4
903,303,2
904,2099,2
904,293,4
904,795,2
905,737,1
905,5290,4
906,3148,2
907,1543,3
908,4647,4
909,3729,3
909,3918,3
909,3021,2
909,1433,2
910,2922,1
911,4538,1
911,5495,1
911,3241,3
911,1343,4
912,96,4
912,4841,4
912,1606,2
912,3528,4
913,2997,2
913,2851,3
913,2991,2
914,2543,2
914,4801,4
914,5377,1
915,2015,2
915,5317,2
915,5398,4
915,3294,2
916,3592,3
917,782,2
917,1865,1
918,4239,4
918,3419,2
918,2355,3
919,5437,3
919,4058,1
919,1450,2
920,1427,1
920,751,4
921,1616,2
921,5034,3
921,4567,2
921,5526,4
922,2882,3
922,5617,3
922,393,3
922,4427,2
923,82,2
924,4836,2
924,2673,1
924,4019,3
924,734,2
925,5763,4
925,2692,4
926,4094,2
926,5528,4
927,6,3
928,3326,1
928,3927,4
928,2477,2
928,4933,4
929,4964,2
929,1461,2
929,1107,3
930,5298,2
931,3921,1
931,5247,3
931,2177,1
932,1139,1
933,5684,2
933,2913,3
933,2450,3
934,4918,4
934,3531,4
934,5541,3
934,5755,3
934,4758,3
935,2706,3
935,4835,4
935,5628,1
936,1901,3
936,2090,2
936,4032,2
936,4250,4
937,3761,4
937,138,1
937,270,4
938,4917,2
938,3165,4
938,3785,1
939,3181,1
939,4911,4
939,5278,3
940,3920,3
940,1301,1
940,3412,2
940,3613,3
941,916,3
941,635,1
942,4664,4
942,2584,3
942,2192,2
942,3492,2
942,4751,4
943,4321,3
943,3935,4
943,1857,1
944,2648,2
944,812,4
944,4718,4
945,1296,1
945,1467,1
945,4048,4
946,3061,1
946,2963,3
946,2687,4
947,5377,2
947,2217,4
948,1453,4
948,5441,3
949,546,2
949,3622,2
949,2906,4
949,2468,1
950,4928,2
950,690,2
950,3687,4
950,4483,2
951,3861,4
951,4083,2
951,1985,2
952,3388,1
952,2471,4
952,3770,1
953,2658,4
953,4318,4
953,1490,4
953,4835,1
953,3711,4
953,3196,3
954,3676,1
955,2670,4
955,3380,4
955,5703,1
955,4456,4
956,468,4
956,5174,3
957,1867,3
957,5393,1
958,3699,2
959,3051,1
959,2730,1
960,1437,4
960,3200,2
960,3170,4
960,2097,2
961,418,1
961,1455,2
961,4132,2
961,246,3
962,343,3
962,5280,2
962,1030,2
963,2132,4
963,2864,3
964,2026,2
964,3849,1
965,1482,4
965,425,3
966,3917,3
966,1177,2
967,2643,1
968,5467,2
968,381,4
968,2000,1
969,4180,2
969,4670,4
969,5086,4
970,2216,1
970,1237,2
970,2869,4
971,4976,4
971,989,4
972,540,1
972,364,2
972,3308,1
973,3911,1
973,455,2
973,1749,1
974,4448,1
974,1722,1
974,5500,1
974,3337,3
975,4808,3
975,36,2
975,1446,1
976,2715,4
976,2113,3
976,1768,1
977,5656,2
977,2044,2
978,3071,3
979,2456,4
979,2172,1
979,5741,2
979,1479,4
980,3149,4
981,5262,1
981,5873,1
981,933,1
982,3555,4
983,4296,3
983,4458,4
983,2588,1
983,185,1
984,2331,2
984,3267,1
984,1302,4
985,3847,2
985,4218,4
985,3041,2
986,1985,1
986,2687,2
986,3845,3
986,5305,2
987,3701,4
988,5184,3
988,2426,1
988,4766,2
988,5916,4
988,1181,2
989,2789,1
989,125,2
990,4350,3
990,4402,2
991,5330,4
991,484,2
991,5697,3
992,1957,2
992,139,1
992,1521,1
993,2007,1
993,3970,2
993,3432,1
994,588,1
994,5570,1
995,3981,3
996,1599,2
996,2535,1
996,1312,2
997,2588,4
997,3819,2
998,2547,1
998,3816,4
998,4901,2
998,4512,4
998,5388,4
999,4438,2
999,1819,2
999,144,4
1000,278,5
1001,278,5
1002,278,5
1003,278,5
1004,278,5
1005,278,5
1006,278,5
1007,278,5
1008,278,5
1009,278,5
1000,658,5
1001,658,5
1002,658,5
1003,658,5
1004,658,5
1005,658,5
1006,658,5
1007,658,5
1008,658,4
1009,658,4
1000,4801,5
1001,4801,5
1002,4801,5
1003,4801,5
1004,4801,5
1005,4801,5
1006,4801,4
1007,4801,4
1008,4801,4
1009,4801,4
1000,3636,5
1001,3636,5
1002,3636,5
1003,3636,5
1004,3636,5
1005,3636,4
1006,3636,4
1007,3636,4
1008,3636,4
1009,3636,4
1000,1939,5
1001,1939,5
1002,1939,5
1003,1939,4
1004,1939,4
1005,1939,4
1006,1939,4
1007,1939,4
1008,1939,4
1009,1939,4
1000,3981,5
1001,3981,5
1002,3981,5
1003,3981,4
1004,3981,4
1005,3981,4
1006,3981,4
1007,3981,4
1008,3981,4
1009,3981,4
1000,7362,5
1001,7362,5
1002,7362,5
1003,7362,4
1004,7362,4
1005,7362,4
1006,7362,4
1007,7362,4
1008,7362,4
1009,7362,4
